0,1
1,2
1,3
1,4
1,5
6,7
2,3
2,4
8,9
10,11
10,12
10,9
13,12
13,8
13,9
14,15
14,11
14,16
14,17
14,18
11,19
20,19
21,22
15,23
15,11
23,23
23,11
21,22
22,24
22,25
22,26
27,28
27,29
29,28
29,30
28,29
28,30
31,32
30,33
34,9
35,2
35,3
35,4
35,36
35,9
37,24
37,2
37,3
37,4
37,38
37,9
24,9
36,9
39,40
41,42
41,43
41,44
41,45
41,42
42,9
43,36
44,46
38,47
47,24
47,9
4,48
49,9
50,9
51,9
52,7
52,53
53,54
53,55
3,48
3,56
57,9
58,59
58,60
58,61
58,9
61,59
61,62
61,63
61,9
64,65
64,9
60,66
60,67
68,69
68,70
68,9
69,68
69,70
71,72
73,72
72,9
63,73
63,71
63,65
74,59
74,60
74,75
74,9
75,63
75,59
75,9
76,9
77,63
77,9
78,79
78,9
80,81
82,81
83,81
84,81
85,81
86,81
87,81
88,81
89,90
91,90
92,93
92,93
94,90
95,96
