0,1
1,2
1,3
1,4
1,5
1,6
7,8
9,8
2,10
2,11
12,13
12,14
12,14
13,14
15,4
15,16
15,17
15,15
15,18
15,19
15,4
3,4
1,20
1,12
1,21
1,22
1,23
1,24
1,6
23,4
25,17
25,15
25,18
25,19
17,26
17,4
17,4
17,17
17,15
17,18
17,19
17,17
17,15
17,18
17,19
19,17
19,15
19,18
19,19
19,4
19,17
19,15
19,18
19,19
19,18
27,28
18,17
18,15
18,18
18,19
22,29
22,30
22,31
31,30
31,22
1,6
30,6
30,32
30,22
30,31
1,6
33,34
34,35
34,36
34,37
34,38
34,39
34,40
34,41
34,42
34,43
34,44
34,45
34,46
34,47
34,48
34,49
34,50
34,51
34,52
34,53
34,54
34,55
34,56
34,57
34,58
34,59
34,60
34,61
34,62
47,33
41,33
63,63
63,17
63,15
63,18
63,19
63,34
43,64
64,33
64,43
36,33
55,33
65,55
50,33
62,66
66,62
66,33
56,33
60,33
67,33
35,33
48,33
54,33
58,33
57,33
68,1
69,15
70,33
11,25
11,71
11,63
11,72
11,73
11,74
11,75
11,76
11,77
11,78
11,79
11,17
11,15
11,18
11,19
11,34
11,12
11,4
10,80
10,4
46,33
40,33
75,81
76,82
51,33
59,33
37,33
44,33
83,33
45,33
39,49
38,39
61,33
77,84
84,4
84,85
85,86
78,87
78,88
78,89
87,89
88,89
87,78
87,88
78,89
87,89
88,89
88,87
88,78
78,89
87,89
88,89
79,90
79,91
79,20
90,20
91,20
90,79
90,91
79,20
90,20
91,20
91,90
91,79
79,20
90,20
91,20
74,92
74,81
74,92
52,33
72,93
53,33
94,1
94,95
8,94
95,9
71,71
71,96
