0,1
0,2
0,3
4,0
5,2
5,2
6,2
6,7
6,3
6,5
6,8
6,9
6,8
6,10
11,5
11,12
11,8
12,5
12,13
12,14
12,14
8,7
8,13
8,7
8,15
8,16
8,17
8,14
8,18
8,15
7,8
7,3
7,3
7,8
7,17
7,17
7,8
7,17
17,14
17,8
17,19
17,20
17,19
17,20
17,16
17,21
4,22
17,8
23,24
23,14
4,22
23,14
25,26
25,2
22,2
9,27
3,28
3,7
3,7
3,29
3,30
28,10
30,31
30,32
30,33
30,2
32,34
32,35
32,36
32,37
32,2
31,34
31,35
31,36
31,3
31,2
34,35
34,38
10,7
10,17
39,16
4,22
4,22
39,16
4,22
18,16
18,13
18,8
18,8
18,8
14,8
14,33
14,31
14,31
14,8
40,41
40,13
4,22
41,24
41,19
41,16
4,22
4,22
33,17
33,14
33,14
33,13
33,17
33,14
1,0
29,42
42,2
13,23
13,14
43,29
