0,1
0,2
2,1
3,4
5,6
7,8
2,0
2,2
2,9
2,10
2,11
2,12
2,13
2,14
10,15
10,0
1,16
9,16
12,16
10,2
10,9
10,10
10,11
10,12
10,13
10,1
10,14
17,2
17,9
17,10
17,11
17,12
17,13
17,1
17,14
5,17
5,0
5,2
5,9
5,10
5,11
5,12
5,13
5,1
5,14
6,17
6,10
6,2
6,9
6,10
6,11
6,12
6,13
6,1
6,14
18,7
18,19
18,2
18,9
18,10
18,11
18,12
18,13
18,1
18,14
7,18
7,0
7,2
7,9
7,10
7,11
7,12
7,13
7,1
7,14
8,18
8,10
8,2
8,9
8,10
8,11
8,12
8,13
8,1
8,14
16,0
16,3
16,2
16,9
16,10
16,11
16,12
16,13
16,1
16,14
3,0
3,2
3,9
3,10
3,11
3,12
3,13
3,1
3,14
4,10
4,2
4,9
4,10
4,11
4,12
4,13
4,1
4,14
15,2
15,9
15,10
15,11
15,12
15,13
15,1
15,14
19,18
19,17
19,2
19,9
19,10
19,11
19,12
19,13
19,1
19,14
20,2
20,9
20,10
20,11
20,12
20,13
20,1
20,14
21,0
21,2
21,9
21,10
21,11
21,12
21,13
21,1
21,14
10,15
13,0
13,2
13,9
13,10
13,11
13,12
13,13
13,1
13,14
1,12
1,16
1,22
1,0
1,2
1,9
1,10
1,11
1,13
1,1
1,14
9,16
9,22
9,0
9,2
9,9
9,10
9,11
9,12
9,13
9,1
9,14
14,0
14,2
14,9
14,10
14,11
14,12
14,13
14,1
14,14
23,0
23,2
23,9
23,10
23,11
23,12
23,13
23,1
23,14
24,0
24,2
24,9
24,10
24,11
24,12
24,13
24,1
24,14
25,0
25,2
25,9
25,10
25,11
25,12
25,13
25,1
25,14
12,16
12,22
12,0
12,2
12,9
12,10
12,11
12,12
12,13
12,1
12,14
11,2
11,9
11,10
11,11
11,12
11,13
11,1
11,14
