0,1
0,1
0,2
3,4
3,5
3,6
3,7
3,8
3,9
3,10
3,11
3,12
3,13
3,14
4,5
4,3
4,6
4,7
4,8
4,9
4,10
4,11
4,12
4,13
4,14
5,4
5,3
5,6
5,7
5,8
5,9
5,10
5,11
5,12
5,13
5,14
8,4
8,5
8,3
8,6
8,9
8,7
8,10
8,11
8,12
8,13
8,14
8,15
8,16
6,4
6,5
6,3
6,7
6,8
6,9
6,10
6,11
6,12
6,13
6,15
6,16
7,4
7,5
7,3
7,6
7,8
7,9
7,10
7,11
7,12
7,13
7,15
7,16
9,4
9,5
9,3
9,6
9,8
9,7
9,10
9,11
9,12
9,13
9,14
9,15
9,16
17,15
17,16
16,4
16,5
16,3
16,6
16,7
16,8
16,9
15,4
15,5
15,3
15,6
15,7
15,8
15,9
10,11
10,12
10,13
11,10
11,12
11,13
12,10
12,11
12,13
13,10
13,11
13,12
