0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,11
12,11
12,13
14,11
14,15
13,16
13,17
15,16
5,11
5,18
16,11
16,11
18,11
1,0
19,16
19,17
20,11
20,19
21,16
21,17
22,11
22,21
23,16
23,17
24,11
24,23
25,16
25,17
26,11
26,25
27,16
27,17
28,11
28,27
29,16
29,17
30,11
30,29
31,16
31,17
32,11
32,31
33,16
33,17
34,11
34,33
3,0
3,34
3,12
3,20
3,22
3,24
3,26
3,28
3,30
3,32
3,11
7,17
7,17
7,16
8,17
8,17
8,16
6,17
6,35
6,17
6,16
35,11
35,17
35,17
35,17
9,17
9,17
9,17
9,16
10,17
10,17
10,16
2,17
2,17
2,16
2,17
