0,1
2,3
4,5
6,7
3,6
5,8
5,6
5,9
10,11
12,13
13,8
13,6
14,15
15,8
15,6
15,9
16,17
17,8
17,6
17,9
18,19
19,8
19,6
19,9
20,21
21,8
21,6
21,9
22,23
23,8
23,6
23,9
24,25
25,8
25,6
25,9
26,27
27,8
27,6
27,9
28,29
29,8
29,6
29,9
30,31
31,8
31,6
31,9
32,33
33,8
33,6
33,9
34,35
35,8
35,6
35,9
36,37
37,8
37,6
37,9
38,39
39,8
39,6
39,9
40,41
41,8
41,6
41,9
42,9
42,8
42,9
42,6
8,9
8,9
8,9
43,9
43,8
43,9
43,6
44,9
44,8
44,9
44,6
45,9
45,8
45,9
45,6
46,9
46,9
46,8
46,9
46,6
47,9
47,8
47,9
47,6
47,9
1,0
