0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
11,0
11,12
11,13
11,11
12,13
12,14
12,0
12,11
12,13
13,15
13,6
13,0
13,16
17,4
2,0
2,18
2,18
18,0
18,19
18,20
21,0
21,22
21,21
22,0
8,0
8,13
23,0
23,13
23,20
14,20
20,4
1,0
1,23
3,0
3,7
7,6
7,0
7,16
10,23
15,0
15,6
19,13
19,11
19,0
19,12
19,12
19,8
19,24
19,7
19,14
24,0
24,19
24,20
16,6
16,15
16,4
9,0
9,6
9,16
