0,1
0,2
0,3
0,4
0,5
6,7
8,9
8,10
11,3
11,8
12,13
14,13
15,0
13,13
13,16
13,17
13,12
13,7
18,18
19,20
21,2
21,0
21,22
23,20
24,25
24,15
24,26
24,27
28,29
28,30
28,13
20,20
20,19
20,23
22,31
22,24
32,33
32,34
32,0
35,36
35,37
35,13
34,28
34,13
16,13
3,9
29,28
36,35
4,38
4,39
4,40
4,41
42,35
43,35
33,34
44,35
1,35
1,33
9,10
37,35
30,28
2,22
40,20
6,28
6,0
6,7
0,1
0,2
0,3
0,4
0,5
21,2
21,0
21,22
24,0
24,22
24,25
24,15
24,26
24,27
31,0
31,22
26,0
26,24
15,24
15,0
1,0
1,35
1,33
35,1
35,0
35,36
35,36
35,36
35,36
35,37
35,13
14,1
14,0
14,13
32,1
32,33
32,34
32,0
5,0
25,24
25,0
22,0
22,2
22,31
22,24
34,33
34,0
34,28
34,13
28,0
28,34
28,29
28,29
28,29
28,29
28,30
28,13
2,0
2,22
33,1
33,0
33,34
7,0
7,13
27,24
27,0
37,0
37,35
36,0
36,35
42,0
42,35
43,0
43,35
44,0
44,35
18,0
18,18
18,18
11,0
11,3
11,8
3,0
3,9
8,11
8,0
8,9
8,10
9,0
9,3
9,10
10,0
10,9
13,28
13,0
13,13
13,13
13,13
13,13
13,13
13,13
13,13
13,13
13,13
13,13
13,16
13,16
13,16
13,16
13,16
13,17
13,12
13,7
13,13
13,13
13,13
13,13
12,13
12,13
12,13
12,13
12,13
12,13
12,13
12,13
12,13
12,13
12,13
12,13
12,13
12,13
12,13
12,13
12,13
12,13
16,0
16,13
4,0
4,38
4,39
4,40
4,41
40,0
40,4
40,20
20,0
20,40
20,20
20,20
20,19
20,23
20,20
20,20
23,20
23,20
23,20
23,20
23,20
23,20
23,20
23,20
23,20
23,20
23,20
23,20
23,20
23,20
23,20
23,20
23,20
23,20
19,0
19,20
41,4
41,45
45,41
38,4
39,4
39,46
46,39
30,0
30,28
29,0
29,28
