0,1
0,1
1,2
1,3
1,4
1,5
1,6
1,5
1,7
1,4
1,8
1,9
1,10
1,2
1,11
1,12
1,13
1,14
1,15
1,16
1,17
5,18
5,6
18,17
6,19
6,18
6,20
3,15
3,10
3,1
3,17
21,10
21,22
21,17
23,17
23,22
23,17
7,21
7,21
11,19
11,24
11,25
11,23
11,17
26,17
27,20
27,6
28,17
29,20
10,21
4,30
4,31
4,32
4,33
25,1
34,3
34,10
34,17
34,1
35,3
35,10
35,4
35,2
8,36
33,37
32,38
31,33
31,39
38,33
37,40
41,42
41,38
41,43
9,19
9,44
9,20
9,44
44,17
13,45
13,46
13,47
48,13
42,3
42,10
42,4
42,2
42,8
12,49
24,50
51,52
15,53
15,53
15,17
16,54
16,28
16,54
