0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,12
0,13
0,14
0,15
0,16
0,17
0,18
0,19
0,20
0,21
5,1
5,19
5,19
8,1
8,19
8,19
9,19
9,19
9,1
12,19
12,19
12,1
7,19
7,19
7,1
11,1
11,19
11,19
21,19
21,1
21,19
1,19
1,22
1,23
15,14
24,14
6,25
19,26
19,22
27,6
2,6
2,3
2,10
2,17
14,19
14,1
14,2
14,17
14,6
28,6
28,29
28,29
28,29
28,29
28,29
28,29
28,29
29,6
25,2
30,0
4,1
4,19
4,19
20,1
20,19
20,19
18,1
18,19
18,19
3,6
10,6
23,19
23,1
23,2
23,6
23,22
17,2
17,6
17,1
26,19
26,2
26,22
26,6
26,1
