0,1
2,3
2,4
2,5
2,6
2,7
2,8
2,9
2,10
11,2
11,9
11,12
11,8
11,4
11,3
11,5
11,10
11,6
11,7
1,9
1,9
9,2
9,13
8,2
12,9
12,2
12,8
14,2
5,13
5,2
3,13
3,2
4,13
4,2
13,7
13,10
13,15
13,9
13,3
13,4
13,5
13,6
16,13
13,17
16,15
16,9
16,8
16,12
17,13
7,13
7,2
6,13
6,2
10,13
10,2
18,2
15,13
15,19
15,20
20,15
20,21
21,13
21,19
19,13
