0,1
1,2
1,3
1,4
1,5
1,6
1,7
1,8
1,9
1,10
1,11
1,12
4,1
3,13
0,1
3,14
3,15
12,16
0,1
12,14
12,15
11,17
0,1
11,14
11,15
10,18
0,1
10,14
10,15
9,19
0,1
9,14
9,15
8,20
0,1
8,14
8,15
7,21
0,1
7,14
7,15
6,22
0,1
6,14
6,15
13,23
16,23
17,23
18,23
22,23
19,23
20,23
21,23
5,24
0,1
5,14
5,15
24,23
2,1
14,14
14,15
15,14
15,15
