0,1
1,2
1,2
1,2
1,2
1,3
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,4
3,5
3,6
3,7
3,8
3,9
3,10
3,11
3,12
3,13
3,14
3,15
3,16
3,17
3,18
3,19
3,20
3,21
3,22
3,23
3,24
3,25
3,26
3,27
3,28
3,29
3,30
3,31
3,32
3,33
3,34
3,35
3,36
3,37
3,38
3,39
3,40
3,41
3,42
3,43
3,44
3,45
3,46
3,47
3,48
3,49
3,50
3,51
3,52
3,53
3,54
3,55
3,56
3,57
3,58
3,59
3,60
3,61
3,62
3,2
3,63
3,64
3,65
3,66
3,67
3,68
3,69
3,70
3,71
3,72
3,73
3,74
3,75
3,76
3,77
3,78
3,79
3,80
3,81
3,82
3,83
3,84
3,85
3,86
3,87
3,88
3,89
3,90
3,91
3,92
3,93
3,94
3,95
3,96
3,97
3,98
3,99
3,100
3,101
3,102
3,103
3,104
3,105
3,106
3,107
3,108
3,109
3,110
3,111
3,2
3,112
3,113
3,114
3,115
3,116
3,117
66,2
66,2
74,2
74,2
50,2
50,2
70,2
70,2
32,2
32,2
76,2
76,2
95,2
95,2
113,2
113,2
65,2
65,2
112,2
112,2
93,2
93,2
15,2
15,2
91,2
91,2
8,2
8,2
49,2
49,2
64,2
64,2
34,2
34,2
103,2
103,2
35,2
35,2
87,2
87,2
75,2
75,2
114,2
114,2
71,2
71,2
16,2
16,2
85,2
85,2
67,2
67,2
117,2
117,2
47,2
47,2
33,2
33,2
54,2
54,2
6,2
6,2
37,2
37,2
22,2
22,2
23,2
23,2
92,2
92,2
40,2
40,2
82,2
82,2
31,2
31,2
63,2
63,2
111,2
111,2
84,2
84,2
69,2
69,2
36,2
36,2
89,2
89,2
62,2
62,2
5,2
5,2
30,2
30,2
116,2
116,2
73,2
73,2
81,2
81,2
59,2
59,2
44,2
44,2
79,2
79,2
90,2
90,2
108,2
108,2
100,2
100,2
58,2
58,2
105,2
105,2
107,2
107,2
46,2
46,2
42,2
42,2
39,2
39,2
72,2
72,2
21,2
21,2
83,2
83,2
96,2
96,2
24,2
24,2
7,2
7,2
98,2
98,2
11,2
11,2
20,2
20,2
9,2
9,2
26,2
26,2
102,2
102,2
61,2
61,2
101,2
101,2
25,2
25,2
86,2
86,2
18,2
18,2
27,2
27,2
52,2
52,2
56,2
56,2
41,2
41,2
45,2
45,2
43,2
43,2
106,2
106,2
115,2
115,2
55,2
55,2
57,2
57,2
10,2
10,2
77,2
77,2
17,2
17,2
51,2
51,2
80,2
80,2
60,2
60,2
38,2
38,2
13,2
13,2
104,2
104,2
94,2
94,2
12,2
12,2
78,2
78,2
99,2
99,2
53,2
53,2
88,2
88,2
110,2
110,2
109,2
109,2
14,2
14,2
28,2
28,2
68,2
68,2
19,2
19,2
97,2
97,2
48,2
48,2
29,2
29,2
