0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,12
0,13
0,14
0,15
0,16
0,17
0,18
0,19
0,20
0,21
0,22
0,23
0,24
0,25
0,26
0,27
0,28
0,29
0,30
0,31
0,32
0,33
0,34
35,34
1,33
1,2
1,0
1,36
1,36
2,1
2,3
2,0
2,36
2,36
3,2
3,4
3,0
3,36
3,36
4,3
4,5
4,0
4,36
4,36
5,4
5,6
5,0
5,36
5,36
6,5
6,7
6,0
6,36
6,36
7,6
7,8
7,0
7,36
7,36
8,7
8,9
8,0
8,36
8,36
9,8
9,10
9,0
9,36
9,36
10,9
10,11
10,0
10,36
10,36
11,10
11,12
11,0
11,36
11,36
12,11
12,13
12,0
12,36
12,36
13,12
13,14
13,0
13,36
13,36
14,13
14,15
14,0
14,36
14,36
15,14
15,16
15,0
15,36
15,36
16,15
16,17
16,0
16,36
16,36
17,16
17,18
17,0
17,36
17,36
18,17
18,19
18,0
18,36
18,36
19,18
19,20
19,0
19,36
19,36
20,19
20,21
20,0
20,36
20,36
21,20
21,22
21,0
21,36
21,36
22,21
22,23
22,0
22,36
22,36
23,22
23,24
23,0
23,36
23,36
24,23
24,25
24,0
24,36
24,36
25,24
25,26
25,0
25,36
25,36
26,25
26,27
26,0
26,36
26,36
27,26
27,28
27,0
27,36
27,36
28,27
28,29
28,0
28,36
28,36
29,28
29,30
29,0
29,36
29,36
30,29
30,31
30,0
30,36
30,36
31,30
31,32
31,0
31,36
31,36
32,31
32,33
32,0
32,36
32,36
33,32
33,1
33,0
33,36
33,36
34,0
34,36
34,36
