0,1
2,3
2,1
4,1
1,2
1,5
6,7
8,9
10,11
12,1
13,14
15,1
15,16
17,18
17,19
20,21
22,21
21,1
21,23
21,24
24,25
24,26
24,27
24,28
24,29
24,24
24,25
23,25
23,26
23,27
23,28
23,29
23,1
23,25
25,25
25,26
25,27
25,28
25,29
25,24
25,23
25,1
26,25
26,26
26,27
26,28
26,29
26,24
26,23
26,1
27,25
27,26
27,27
27,28
27,29
27,23
27,24
27,1
28,25
28,26
28,27
28,28
28,29
28,23
28,24
28,1
29,25
29,1
29,25
30,28
30,29
30,27
30,26
30,25
31,23
31,24
32,23
32,24
33,25
33,27
33,29
33,26
33,28
34,15
34,21
34,35
34,26
34,28
34,27
34,25
34,29
34,1
34,23
34,24
36,15
36,21
36,35
36,25
36,27
36,26
36,1
36,29
36,28
36,23
36,24
37,23
37,24
38,39
35,23
35,24
