0,1
2,3
2,3
2,4
2,4
2,5
2,5
2,6
2,6
2,7
2,7
2,8
2,8
9,10
10,11
12,13
13,9
14,12
11,14
7,9
7,14
7,13
7,10
7,12
7,11
13,9
12,13
10,11
9,10
2,3
2,4
2,5
2,6
2,7
2,8
14,12
11,14
7,9
7,14
7,13
7,10
7,12
7,11
9,10
2,3
2,4
2,5
2,6
2,7
2,8
10,11
12,13
13,9
14,12
11,14
7,9
7,14
7,13
7,10
7,12
7,11
10,11
9,10
2,3
2,4
2,5
2,6
2,7
2,8
12,13
13,9
14,12
11,14
7,9
7,14
7,13
7,10
7,12
7,11
11,14
14,12
13,9
12,13
10,11
9,10
2,3
2,4
2,5
2,6
2,7
2,8
7,9
7,14
7,13
7,10
7,12
7,11
14,12
13,9
12,13
10,11
9,10
2,3
2,4
2,5
2,6
2,7
2,8
11,14
7,9
7,14
7,13
7,10
7,12
7,11
12,13
10,11
9,10
2,3
2,4
2,5
2,6
2,7
2,8
13,9
14,12
11,14
7,9
7,14
7,13
7,10
7,12
7,11
7,11
7,11
7,12
7,12
7,10
7,10
7,13
7,13
7,14
7,14
7,9
7,9
11,14
14,12
13,9
12,13
10,11
9,10
2,3
2,4
2,5
2,6
2,7
2,8
